192,2014-01-01 00:00:00.0,3940,City of College Station - (TX),TX,69.7,45.28,1.23,0.73,44838,12
193,2014-01-01 00:00:00.0,3989,City of Colorado Springs - (CO),CO,43.53,43.53,0.727,0.727,218901,34.5
194,2014-01-01 00:00:00.0,4008,Columbia Power Coop Assn Inc,OR,293,293,0,0,1823,24.9
195,2014-01-01 00:00:00.0,4040,Calhoun County Elec Coop Assn,IA,0,0,0,0,0,0
196,2014-01-01 00:00:00.0,4045,City of Columbia - (MO),MO,0,0,0,0,0,0
197,2014-01-01 00:00:00.0,4063,Co-Mo Electric Coop Inc,MO,0,0,0,0,0,0
198,2014-01-01 00:00:00.0,4065,City of Columbus - (OH),OH,118.68,118.68,0.99,0.99,14696,14
199,2014-01-01 00:00:00.0,4068,City of Columbus - (MS),MS,0,0,0,0,0,0
200,2014-01-01 00:00:00.0,4073,City of Columbus - (WI),WI,0,0,0,0,0,0
201,2014-01-01 00:00:00.0,4110,Commonwealth Edison Co,IL,205,74,1.05,0.87,3831214,34
202,2014-01-01 00:00:00.0,4117,Community Electric Coop,VA,224.8,205.5,1.404,1.294,11031,34.5
203,2014-01-01 00:00:00.0,4146,Concho Valley Elec Coop Inc,TX,14.09,8.03,3.57,3.08,13730,24.9
204,2014-01-01 00:00:00.0,4150,City of Concord - (NC),NC,88,30,1.219,0.671,28935,13
205,2014-01-01 00:00:00.0,4153,"Concordia Electric Coop, Inc",LA,0,0,0,0,0,0
206,2014-01-01 00:00:00.0,4176,Connecticut Light & Power Co,CT,93.67,93.67,0.76,0.76,1248364,34.5
207,2014-01-01 00:00:00.0,4226,Consolidated Edison Co-NY Inc,NY,0,0,0,0,0,0
208,2014-01-01 00:00:00.0,4237,Consolidated Electric Coop,MO,129.81,72.85,1.72,1.51,7856,12.5
209,2014-01-01 00:00:00.0,4254,Consumers Energy Co,MI,376.6,168.4,1.102,0.914,1787497,14.4
210,2014-01-01 00:00:00.0,4262,Cooke County Elec Coop Assn,TX,0,0,0,0,0,0
211,2014-01-01 00:00:00.0,4265,Continental Divide El Coop Inc,NM,0,0,0,0,0,0
212,2014-01-01 00:00:00.0,4280,Conway Corporation,AR,92.409,92.409,1.016,1.016,29752,13.8
213,2014-01-01 00:00:00.0,4294,City of Cookeville - (TN),TN,0,0,0,0,0,0
214,2014-01-01 00:00:00.0,4317,"Coos-Curry Electric Coop, Inc",OR,241.74,123.53,1.75,1.2,17840,24.9
215,2014-01-01 00:00:00.0,4362,Corn Belt Energy Corporation,IL,373.7,335.9,2.39,2.3,35296,69
216,2014-01-01 00:00:00.0,4373,Cornhusker Public Power Dist,NE,0,0,0,0,0,0
217,2014-01-01 00:00:00.0,4401,"Cotton Electric Coop, Inc",OK,244,186.07,2.42,2.05,21288,14.4
218,2014-01-01 00:00:00.0,4430,"Covington Electric Coop, Inc",AL,78.186,69.258,1.42,1.38,22739,25
219,2014-01-01 00:00:00.0,4432,Coweta-Fayette El Member Corp,GA,266.26,107.41,2.37,1.49,76703,25
220,2014-01-01 00:00:00.0,4437,City of Covington - (TN),TN,0,0,0,0,0,0
221,2014-01-01 00:00:00.0,4442,PUD No 1 of Cowlitz County,WA,0,0,0,0,0,0
222,2014-01-01 00:00:00.0,4471,Craig-Botetourt Electric Coop,VA,520.59,361.57,2.81,2.59,6590,0
223,2014-01-01 00:00:00.0,4471,Craig-Botetourt Electric Coop,WV,897.35,314.23,2.78,1.76,478,0
224,2014-01-01 00:00:00.0,4508,"Crawfordsville Elec, Lgt & Pwr",IN,0,0,0,0,0,0
225,2014-01-01 00:00:00.0,4509,Craighead Electric Coop Corp,AR,0,0,0,0,0,0
226,2014-01-01 00:00:00.0,4524,"Crawford Electric Coop, Inc",MO,213.4,213.4,1.421,1.421,19548,25
227,2014-01-01 00:00:00.0,4577,Crow Wing Cooperative Power & Light Comp,MN,223.95,54.64,1.042,0.643,41942,15
228,2014-01-01 00:00:00.0,4604,City of Crystal Falls,MI,0,0,0,0,0,0
229,2014-01-01 00:00:00.0,4607,City of Cuba City,WI,0,0,0,0,0,0
230,2014-01-01 00:00:00.0,4617,Cullman Power Board,AL,0,0,0,0,0,0
231,2014-01-01 00:00:00.0,4618,"Cullman Electric Coop, Inc",AL,1044.51,377.51,4.168,2.904,42266,46
232,2014-01-01 00:00:00.0,4622,"Cumberland Valley Electric, Inc.",KY,187.78,137.089,1.642,1.552,23736,25
233,2014-01-01 00:00:00.0,4624,Cumberland Elec Member Corp,TN,0,0,0,0,0,0
234,2014-01-01 00:00:00.0,4675,Cuivre River Electric Coop Inc,MO,1.767,1.767,0.928,0,61057,24.9
235,2014-01-01 00:00:00.0,4683,City of Cuyahoga Falls - (OH),OH,2.27,2.27,0.024,0.024,24854,23
236,2014-01-01 00:00:00.0,4704,"DS&O Electric Cooperative, Inc.",KS,0,0,0,0,0,0
237,2014-01-01 00:00:00.0,4717,Dakota Valley Elec Coop Inc,ND,151,119.8,1.5,1.44,6378,25
238,2014-01-01 00:00:00.0,4720,Dakota Energy Coop Inc,SD,0,0,0,0,0,0
239,2014-01-01 00:00:00.0,4794,City of Danville - (VA),VA,1,0,1.2,0,48241,12.4
