214,2013-01-01 00:00:00.0,13337,238,0,5,5,337,38
215,2013-01-01 00:00:00.0,13407,64367,9653,179.2,148.9,7666,7365
216,2013-01-01 00:00:00.0,13441,8559,10,0,0,0,46503
217,2013-01-01 00:00:00.0,13480,826,17,0.8,0.2,18,2
218,2013-01-01 00:00:00.0,13511,62,455,71,40.3,1,2283
219,2013-01-01 00:00:00.0,13524,0,0,1,1,0,0
220,2013-01-01 00:00:00.0,13630,92,7407,145.7,125.9,0,0
221,2013-01-01 00:00:00.0,13640,32411,271,32,23,52,150
222,2013-01-01 00:00:00.0,13676,8974,0,0,0,205,0
223,2013-01-01 00:00:00.0,13683,0,0,70,0,0,0
224,2013-01-01 00:00:00.0,13687,140670,0,345,311,4283,1360
225,2013-01-01 00:00:00.0,13690,2550,1,3,2,71,51
226,2013-01-01 00:00:00.0,13698,736,3116,45.6,17,0,98
227,2013-01-01 00:00:00.0,13725,1662,4,4.1,2,0,0
228,2013-01-01 00:00:00.0,13756,0,193581,127.2,127.2,788,21034
229,2013-01-01 00:00:00.0,13762,4809,619,2,2,20,0
230,2013-01-01 00:00:00.0,13780,17478,28,1.1,1.1,1118,567
231,2013-01-01 00:00:00.0,13781,399831,743,39.2,39.2,67208,6081
232,2013-01-01 00:00:00.0,13781,11748,24,0.6,0.6,4672,150
233,2013-01-01 00:00:00.0,13781,17445,37,4.1,4.1,1923,219
234,2013-01-01 00:00:00.0,13798,15244,0,45.6,15.9,3871,302
235,2013-01-01 00:00:00.0,13815,1,0,1,0,30,0
236,2013-01-01 00:00:00.0,13838,16,0,82,82,0,0
237,2013-01-01 00:00:00.0,13936,5936,0,9.3,8.2,181,108
238,2013-01-01 00:00:00.0,13998,10135,69,260.9,260.9,15907,981
239,2013-01-01 00:00:00.0,14006,2408,0,108,108,0,0
240,2013-01-01 00:00:00.0,14063,34226,28993,84.6,39.4,8748,18156
241,2013-01-01 00:00:00.0,14127,9302,131,72.2,49,2245,2008
242,2013-01-01 00:00:00.0,14175,4055,3,1,1,0,0
243,2013-01-01 00:00:00.0,14178,1740,0,22,18,4390,0
244,2013-01-01 00:00:00.0,14201,634,9,1,1,0,0
245,2013-01-01 00:00:00.0,14202,602,0,4.9,2.5,4,1
246,2013-01-01 00:00:00.0,14232,18478,0,60,53,58,244
247,2013-01-01 00:00:00.0,14232,17813,0,58,51,58,244
248,2013-01-01 00:00:00.0,14232,3901,0,13,11,13,54
249,2013-01-01 00:00:00.0,14246,6860,144,7.1,7.1,350,0
250,2013-01-01 00:00:00.0,14251,5157,3185,0,0,0,0
251,2013-01-01 00:00:00.0,14328,803288,200336,658,581,41341,30827
252,2013-01-01 00:00:00.0,14354,232,0,167,97.9,4123,953
253,2013-01-01 00:00:00.0,14354,105511,0,116,114.3,2629,8455
254,2013-01-01 00:00:00.0,14398,37008,2355,47.9,35,134,803
255,2013-01-01 00:00:00.0,14426,205,78,12.3,3.6,75,0
256,2013-01-01 00:00:00.0,14468,4139,0,6.2,6.2,785,133
257,2013-01-01 00:00:00.0,14557,3,0,7,6,0,0
258,2013-01-01 00:00:00.0,14711,0,0,0,0,408,316
