1402,15989,City of Richmond - (IN),IN,Municipal,RFC
1403,16057,"Rio Grande Electric Coop, Inc",TX,Cooperative,TRE
1404,16060,Riverland Energy Cooperative,WI,Cooperative,MRO
1405,16063,"Rita Blanca Electric Coop, Inc",TX,Cooperative,SPP
1406,16082,City of River Falls,WI,Municipal,MISO
1407,16088,City of Riverside - (CA),CA,Municipal,WECC
1408,16101,Roanoke Electric Member Corp,NC,Cooperative,SERC
1409,16146,"Navasota Valley Elec Coop, Inc",TX,Cooperative,TRE
1410,16164,Roosevelt Public Power Dist,NE,Political Subdivision,WECC
1411,16177,"Robison Energy, LLC",NY,Retail Power Marketer,NY
1412,16179,Rochelle Municipal Utilities,IL,Municipal,RFC
1413,16181,Rochester Public Utilities,MN,Municipal,MRO
1414,16183,Rochester Gas & Electric Corp,NY,Investor Owned,NPCC
1415,16195,City of Rock Hill - (SC),SC,Municipal,SERC
1416,16196,Rock Energy Cooperative,WI,Cooperative,MRO
1417,16206,Rock Rapids Municipal Utility,IA,Municipal,MRO
1418,16213,Rockland Electric Co,NY,Investor Owned,NPCC
1419,16217,Village of Rockville Centre - (NY),NY,Municipal,NPCC
1420,16223,City of Rockwood - (TN),TN,Municipal,SERC
1421,16226,City of Rocky Mount - (NC),NC,Municipal,SERC
1422,16259,City of Rolla - (MO),MO,Municipal,SERC
1423,16267,Rolling Hills Electric Coop,KS,Cooperative,SPP
1424,16284,"Roseau Electric Coop, Inc",MN,Cooperative,MRO
1425,16286,Rosebud Electric Coop Inc,SD,Cooperative,MRO
1426,16295,City of Roseville - (CA),CA,Municipal,WECC
1427,16325,Village of Rouses Point - (NY),NY,Municipal,NPCC
1428,16368,Runestone Electric Assn,MN,Cooperative,MRO
1429,16382,"Rural Electric Coop, Inc",OK,Cooperative,SPP
1430,16416,City of Rupert - (ID),ID,Municipal,WECC
1431,16420,Rural Electric Conven Coop,IL,Cooperative,RFC
1432,16440,City of Russell - (KS),KS,Municipal,SPP
1433,16443,Rushmore Electric Pwr Coop Inc,SD,Cooperative,MRO
1434,16458,City of Russellville - (AL),AL,Municipal,SERC
1435,16459,City of Russellville - (KY),KY,Municipal,SERC
1436,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,SPP
1437,16463,City of Ruston - (LA),LA,Municipal,SERC
1438,16496,Rutherford Elec Member Corp,NC,Cooperative,SERC
1439,16511,Sac-Osage Electric Coop Inc,MO,Cooperative,SERC
1440,16518,City of Sabetha - (KS),KS,Municipal,SPP
1441,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,WECC
1442,16537,Safe Harbor Water Power Corp,PA,Investor Owned,RFC
1443,16549,City of Salamanca - (NY),NY,Municipal,NPCC
1444,16555,Salem Electric - (OR),OR,Cooperative,WECC
1445,16558,City of Salem - (VA),VA,Municipal,RFC
1446,16561,City of Sallisaw - (OK),OK,Municipal,SPP
1447,16565,Salmon River Electric Coop Inc,ID,Cooperative,WECC
1448,16572,Salt River Project,AZ,Political Subdivision,WECC
1449,16587,Salt River Electric Coop Corp,KY,Cooperative,RFC
1450,16603,"San Luis Valley R E C, Inc",CO,Cooperative,WECC
1451,16604,City of San Antonio - (TX),TX,Municipal,TRE
1452,16606,"Santee Electric Coop, Inc",SC,Cooperative,SERC
1453,16609,San Diego Gas & Electric Co,CA,Investor Owned,WECC
1454,16611,Access Energy Coop,IA,Cooperative,SERC
1455,16612,City & County of San Francisco,CA,Municipal,WECC
1456,16613,Sam Houston Electric Coop Inc,TX,Cooperative,SERC
1457,16616,"San Isabel Electric Assn, Inc",CO,Cooperative,WECC
1458,16622,"San Miguel Power Assn, Inc",CO,Cooperative,WECC
1459,16624,"San Miguel Electric Coop, Inc",TX,Cooperative,TRE
1460,16627,San Patricio Electric Coop Inc,TX,Cooperative,TRE
1461,16628,City of Sanborn - (IA),IA,Municipal,MRO
1462,16629,Sand Mountain Electric Coop,AL,Cooperative,SERC
1463,16638,"San Bernard Electric Coop, Inc",TX,Cooperative,TRE
249,3250,Central Electric Membership Corp. - (NC),NC,Cooperative,SERC
250,3255,California Dept. of  Water Resources,CA,State,WECC
251,3258,Central Iowa Power Cooperative,IA,Cooperative,MRO
252,3264,Central Lincoln People's Ut Dt,OR,Political Subdivision,WECC
253,3265,Cleco Power LLC,LA,Investor Owned,SPP
254,3266,Central Maine Power Co,ME,Investor Owned,NPCC
255,3268,Central Missouri Elec Coop Inc,MO,Cooperative,SERC
256,3271,Central Nebraska Pub P&I Dist,NE,Political Subdivision,MRO
257,3273,"Central New Mexico El Coop, Inc",NM,Cooperative,WECC
258,3278,AEP Texas Central Company,OK,Investor Owned,TRE
259,3279,"Central Power Elec Coop, Inc",ND,Cooperative,MRO
260,3282,"Central Texas Elec Coop, Inc",TX,Cooperative,ERCOT
261,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,SPP
262,3288,Electric Power Fund (CDWR),CA,State,WECC
263,3291,Central Virginia Electric Coop,VA,Cooperative,SERC
264,3293,Central Wisconsin Elec Coop,WI,Cooperative,RFC
265,3295,City of Centralia - (WA),WA,Municipal,WECC
266,3314,"Chariton Valley Elec Coop, Inc",IA,Cooperative,SERC
267,3315,"Charles Mix Electric Assn, Inc",SD,Cooperative,MRO
268,3329,Borough of Chambersburg,PA,Municipal,RFC
269,3355,City of Chanute,KS,Municipal,SPP
270,3390,"Caddo Electric Coop, Inc",OK,Cooperative,SPP
271,3400,City of Chaska - (MN),MN,Municipal,MRO
272,3408,City of Chattanooga - (TN),TN,Municipal,SERC
273,3413,PUD No 1 of Chelan County,WA,Political Subdivision,WECC
274,3420,City of Cheney - (WA),WA,Municipal,WECC
275,3426,Cherokee Electric Coop,AL,Cooperative,SERC
276,3435,"Cherry-Todd Electric Coop, Inc",SD,Cooperative,MRO
277,3436,Cherryland Electric Coop Inc,MI,Cooperative,RFC
278,3461,Cheyenne Light Fuel & Power Co,WY,Investor Owned,WECC
279,3470,Cherokee County Elec Coop Assn,TX,Cooperative,TRE
280,3475,City of Chickamauga,GA,Municipal,SERC
281,3477,City of Chicopee - (MA),MA,Municipal,NPCC
282,3478,Cimarron Electric Coop,OK,Cooperative,SPP
283,3486,Chillicothe Municipal Utils,MO,Municipal,SPP
284,3495,Chimney Rock Public Power Dist,NE,Political Subdivision,MRO
285,3498,Chippewa Valley Electric Coop,WI,Cooperative,MRO
286,3502,"Choctawhatche Elec Coop, Inc",FL,Cooperative,SERC
287,3503,"Choptank Electric Coop, Inc",MD,Cooperative,RFC
288,3519,Central Minnesota Municipal Power Agency,MN,Political Subdivision,MRO
289,3522,Chugach Electric Assn Inc,AK,Cooperative,AK
290,3527,Choctaw Electric Coop Inc,OK,Cooperative,SPP
291,3539,CinCap V LLC,IN,Wholesale Power Marketer,RFC
292,3542,Duke Energy Ohio Inc,OH,Investor Owned,RFC
293,3570,CL Power Sales Eight LLC,MA,Wholesale Power Marketer,Not Assigned
294,3579,"Cirro Group, Inc.",TX,Retail Power Marketer,ERCOT
295,3597,Citizens Electric Co - (PA),PA,Investor Owned,RFC
296,3600,Citizens Electric Corporation - (MO),MO,Cooperative,SERC
297,3601,Edison Mission Marketing & Trading,MA,Wholesale Power Marketer,Not Assigned
298,3634,City of Nixa - (MO),MO,Municipal,SPP
299,3641,"Claiborne Electric Coop, Inc",LA,Cooperative,SERC
300,3644,PUD No 1 of Clallam County,WA,Political Subdivision,WECC
301,3647,City of Claremore,OK,Municipal,SPP
302,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,WECC
303,3687,Clark Energy Coop Inc - (KY),KY,Cooperative,SERC
304,3701,Clark Electric Coop - (WI),WI,Cooperative,MRO
305,3702,Clarksdale Public Utilities,MS,Municipal,SERC
306,3704,City of Clarksville - (TN),TN,Municipal,SERC
307,3705,Clarksville Light & Water Co,AR,Municipal,SPP
308,3710,City of Clay Center - (KS),KS,Municipal,SPP
309,3712,Clay County Electric Coop Corp,AR,Cooperative,SERC
310,3716,Clay-Union Electric Corp,SD,Cooperative,MRO
311,3722,Clarke Electric Coop Inc - (IA),IA,Cooperative,RFC
312,3731,Town of Clayton,NC,Municipal,SERC
313,3732,Town of Clayton,DE,Municipal,RFC
314,3739,Clearwater Power Company,ID,Cooperative,WECC
315,3755,Cleveland Electric Illum Co,OH,Investor Owned,RFC
316,3757,"Clay Electric Cooperative, Inc",FL,Cooperative,FRCC
317,3758,City of Cleveland - (TN),TN,Municipal,SERC
318,3762,City of Cleveland - (OH),OH,Municipal,RFC
319,3763,Dominion Retail Inc,PA,Retail Power Marketer,RFC
320,3764,Clearwater-Polk Elec Coop Inc,MN,Cooperative,MRO
321,3774,City of Clewiston,FL,Municipal,FRCC
322,3804,Clinton Combined Utility Sys,SC,Municipal,SERC
323,3806,"Clinton County Elec Coop, Inc",IL,Cooperative,RFC
324,3812,City of Clinton - (TN),TN,Municipal,SERC
325,3814,City of Clintonville - (WI),WI,Municipal,MRO
326,3824,Clyde Light & Power,OH,Municipal,RFC
327,3828,Cloverland Electric Co-op,MI,Cooperative,RFC
328,3839,Coahoma Electric Power Assn,MS,Cooperative,SERC
329,3841,Coast Electric Power Assn,MS,Cooperative,SERC
330,3843,Coastal Electric Member Corp,GA,Cooperative,SERC
331,3844,"Coastal Electric Coop, Inc",SC,Cooperative,SERC
332,3850,"Codington-Clark Elec Coop, Inc",SD,Cooperative,MRO
333,3855,Columbia Power System,TN,Municipal,SERC
334,3881,City of Cody,WY,Municipal,WECC
335,3892,City of Coffeyville - (KS),KS,Municipal,SPP
336,3913,City of Colby - (KS),KS,Municipal,SPP
337,3915,Coldwater Board of Public Util,MI,Municipal,RFC
338,3916,Cobb Electric Membership Corp,GA,Cooperative,SERC
339,3931,Coles-Moultrie Electric Coop,IL,Cooperative,SERC
340,3938,"Coleman County Elec Coop, Inc",TX,Cooperative,TRE
341,3939,City of College Park - (GA),GA,Municipal,SERC
342,3940,City of College Station - (TX),TX,Municipal,TRE
343,3989,City of Colorado Springs - (CO),CO,Municipal,WECC
344,3991,CMS Energy Resource Management,MI,Retail Power Marketer,RFC
345,4003,City of Colton - (CA),CA,Municipal,WECC
346,4005,"Columbia Basin Elec Cooperative, Inc",OR,Cooperative,WECC
347,4007,City of Columbia City - (IN),IN,Municipal,RFC
348,4008,Columbia Power Coop Assn Inc,OR,Cooperative,WECC
349,4040,Calhoun County Elec Coop Assn,IA,Cooperative,MRO
350,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,WECC
351,4045,City of Columbia - (MO),MO,Municipal,SERC
352,4063,Co-Mo Electric Coop Inc,MO,Cooperative,SERC
353,4065,City of Columbus - (OH),OH,Municipal,RFC
354,4068,City of Columbus - (MS),MS,Municipal,SERC
355,4071,"Columbus Electric Coop, Inc",NM,Cooperative,WECC
356,4073,City of Columbus - (WI),WI,Municipal,MISO
357,4100,"Commerce Energy, Inc.",CA,Retail Power Marketer,WECC
358,4110,Commonwealth Edison Co,IL,Investor Owned,RFC
359,4117,Community Electric Coop,VA,Cooperative,SERC
360,4146,Concho Valley Elec Coop Inc,TX,Cooperative,TRE
361,4147,Town of Concord - (MA),MA,Municipal,NPCC
362,4150,City of Concord - (NC),NC,Municipal,SERC
363,4153,"Concordia Electric Coop, Inc",LA,Cooperative,SERC
364,4160,Callaway Electric Cooperative,MO,Cooperative,SERC
365,4166,"CECG Maine, LLC",MD,Retail Power Marketer,RFC
366,4176,Connecticut Light & Power Co,CT,Investor Owned,NPCC
367,4180,Connecticut Mun Elec Engy Coop,CT,Municipal Mktg Authority,NPCC
368,4191,Consolidated Edison Sol Inc,NY,Retail Power Marketer,Not Assigned
1464,16649,Sangre De Cristo Elec Assn Inc,CO,Cooperative,WECC
1465,16655,City of Santa Clara - (CA),CA,Municipal,WECC
1466,16674,Satilla Rural Elec Member Corporation,GA,Cooperative,SERC
1467,16679,City of Sauk Centre - (MN),MN,Municipal,MRO
1468,16740,Scenic Rivers Energy Coop,WI,Cooperative,MRO
1469,16751,Three Rivers Electric Coop,MO,Cooperative,SERC
1470,16759,"Sheridan Electric Coop, Inc",MT,Cooperative,MRO
1471,16778,City of Schuyler - (NE),NE,Municipal,MRO
1472,16805,SEMO Electric Cooperative,MO,Cooperative,SERC
1473,16821,Sam Rayburn Municipal Pwr Agny,TX,Political Subdivision,SERC
1474,16829,City of Scottsboro,AL,Municipal,SERC
1475,16830,City of Scottsburg - (IN),IN,Municipal,RFC
1476,16840,Noble Americas Energy Solutions LLC,CA,Retail Power Marketer,WECC
1477,16851,SE-MA-NO Electric Coop,MO,Cooperative,SERC
1478,16852,City of Seaford- (DE),DE,Municipal,RFC
1479,16854,"Heartland Rural Elec Coop, Inc",KS,Cooperative,SPP
1480,16865,Sawnee Electric Membership Corporation,GA,Cooperative,SERC
1481,16868,City of Seattle - (WA),WA,Municipal,WECC
1482,16900,City of Seguin - (TX),TX,Municipal,TRE
1483,16920,Sedgwick County El Coop Assn Inc,KS,Cooperative,SPP
1484,16921,City of Seneca - (SC),SC,Municipal,SERC
1485,16922,City of Seneca - (KS),KS,Municipal,SPP
1486,16930,Sequachee Valley Electric Coop,TN,Cooperative,SERC
1487,16932,City of Sergeant Bluff - (IA),IA,Municipal,MRO
1488,16949,Sevier County Electric System,TN,Municipal,SERC
1489,16953,City of Seward - (NE),NE,Municipal,MRO
1490,16954,Seward County Rrl Pub Pwr Dist,NE,Political Subdivision,SPP
1491,16955,City of Seward - (AK),AK,Municipal,AK
1492,16971,Shakopee Public Utilities Comm,MN,Municipal,MRO
1493,17008,Sharyland Utilities LP,TX,Investor Owned,TRE
1494,17011,Shawano Municipal Utilities,WI,Municipal,RFC
1495,17028,City of Sheboygan Falls - (WI),WI,Municipal,RFC
1496,17033,Sheffield Utilities,AL,Municipal,SERC
1497,17037,City of Shelby - (NC),NC,Municipal,SERC
1498,17038,RushShelby Energy,IN,Cooperative,RFC
1499,17040,"Shelby Electric Coop, Inc",IL,Cooperative,RFC
1500,17043,City of Shelby - (OH),OH,Municipal,RFC
1501,17044,"Shelby Energy Co-op, Inc",KY,Cooperative,SERC
1502,17047,City of Shelbyville - (TN),TN,Municipal,SERC
1503,17066,Shenandoah Valley Elec Coop,VA,Cooperative,SERC
1504,17106,Sho-Me Power Electric Coop,MO,Cooperative,SERC
1505,17127,Town of Shrewsbury - (MA),MA,Municipal,NPCC
1506,17141,City of Sibley - (IA),IA,Municipal,MRO
1507,17149,City of Sidney - (NE),NE,Municipal,WECC
1508,17166,Sierra Pacific Power Co,NV,Investor Owned,WECC
1509,17177,City of Sikeston - (MO),MO,Municipal,SPP
1510,17184,City of Siloam Springs - (AR),AR,Municipal,SPP
1511,17252,Singing River Elec Pwr Assn,MS,Cooperative,SERC
1512,17260,North West Rural Electric Coop,IA,Cooperative,MRO
1513,17261,Slope Electric Coop Inc,ND,Cooperative,MRO
1514,17264,City of Sioux Center,IA,Municipal,MRO
1515,17265,City of Sioux Falls - (SD),SD,Municipal,MRO
1516,17267,Sioux Valley SW Elec Coop,SD,Cooperative,MRO
1517,17271,City & Borough of Sitka - (AK),AK,Municipal,AK
1518,17279,PUD No 1 of Skamania Co,WA,Political Subdivision,WECC
1519,17290,Slash Pine Elec Member Corp,GA,Cooperative,SERC
1520,17320,Sleepy Eye Public Utility Comm,MN,Municipal,MRO
1521,17324,Slinger Utilities,WI,Municipal,MISO
1522,17451,Town of Smithfield - (NC),NC,Municipal,SERC
1523,17452,City of Smithville - (TN),TN,Municipal,SERC
1524,17457,Town of Smyrna - (DE),DE,Municipal,RFC
1525,17470,PUD 1 of Snohomish County,WA,Political Subdivision,WECC
1526,17492,"Socorro Electric Coop, Inc",NM,Cooperative,WECC
1527,17512,Village of Solvay - (NY),NY,Municipal,NPCC
1528,17513,Southern California P P A,CA,Political Subdivision,WECC
1529,17534,"South Alabama Elec Coop, Inc",AL,Cooperative,SERC
1530,17539,South Carolina Electric&Gas Company,SC,Investor Owned,SERC
1531,17540,"South Central Ark El Coop, Inc",AR,Cooperative,SERC
1532,17543,South Carolina Public Service Authority,SC,State,SERC
1533,17548,South Central Public Pwr Dist,NE,Political Subdivision,MRO
1534,17549,South Jersey Energy Company,NJ,Retail Power Marketer,RFC
1535,17550,South Central Electric Assn,MN,Cooperative,MRO
1536,17554,"South Carolina Genertg Co, Inc",SC,Investor Owned,SERC
1537,17560,Town of South Hadley - (MA),MA,Municipal,NPCC
1538,17561,South Plains Electric Coop Inc,TX,Cooperative,TRE
1539,17562,City of South Haven - (MI),MI,Municipal,RFC
1540,17564,South Kentucky Rural E C C,KY,Cooperative,RFC
1541,17565,South Louisiana Elec Coop Assn,LA,Cooperative,SERC
1542,17568,South Mississippi El Pwr Assn,MS,Cooperative,SERC
1543,17569,City of South Norwalk - (CT),CT,Municipal,NPCC
1544,17572,South River Elec Member Corp,NC,Cooperative,SERC
1545,17577,City of South Sioux City,NE,Municipal,MRO
1546,17583,"South Texas Electric Coop, Inc",TX,Cooperative,TRE
1547,17585,"Southeastern IL Elec Coop, Inc",IL,Cooperative,RFC
1548,17592,Southeast Colorado Power Assn,CO,Cooperative,WECC
1549,17599,Southeastern Indiana R E M C,IN,Cooperative,RFC
1550,17603,Southeastern Electric Coop Inc - (OK),OK,Cooperative,SPP
1551,17609,Southern California Edison Co,CA,Investor Owned,WECC
1552,17612,Bear Valley Electric Service,CA,Investor Owned,WECC
1553,17622,Southern Electric Gen Co,AL,Investor Owned,SERC
1554,17631,Southern Illinois Elec Coop,IL,Cooperative,RFC
1555,17632,Southern Illinois Power Coop,IL,Cooperative,SERC
1556,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,RFC
1557,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,RFC
1558,17642,Southern Public Power District,NE,Political Subdivision,MRO
1559,17643,"Southern Iowa Elec Coop, Inc",IA,Cooperative,SERC
1560,17646,"Southern Pine Elec Coop, Inc",AL,Cooperative,SERC
1561,17647,Southern Pine Elec Power Assn,MS,Cooperative,SERC
1562,17671,Southwest Arkansas E C C,AR,Cooperative,SERC
1563,17681,Southwest Rural Elec Assn Inc,OK,Cooperative,SPP
1564,17683,Southwest Mississippi E P A,MS,Cooperative,SERC
1565,17684,Southwest Louisiana E M C,LA,Cooperative,SERC
1566,17692,Southwest Public Power Dist,NE,Political Subdivision,MRO
1567,17693,"Southwest Texas Elec Coop, Inc",TX,Cooperative,TRE
1568,17694,Southwest Tennessee E M C,TN,Cooperative,SERC
1569,17697,Southwestern Electric Coop Inc - (IL),IL,Cooperative,SERC
1570,17698,Southwestern Electric Power Co,OK,Investor Owned,SPP
1571,17710,"Spark Energy, LP",TX,Retail Power Marketer,TRE
1572,17715,Southwestern Electric Coop Inc - (NM),NM,Cooperative,WECC
1573,17716,Southwestern Power Administration,OK,Federal,SPP
1574,17718,Southwestern Public Service Co,TX,Investor Owned,SPP
1575,17732,Spanish Fork City Corporation,UT,Municipal,WECC
1576,17740,City of Sparta,TN,Municipal,SERC
1577,17783,City of Spencer - (IA),IA,Municipal,MRO
1578,17826,"Springer Electric Coop, Inc",NM,Cooperative,WECC
1579,17828,City of Springfield - (IL),IL,Municipal,SERC
1580,17829,City of Springfield - (TN),TN,Municipal,SERC
1581,17832,Snapping Shoals El Member Corp,GA,Cooperative,SERC
369,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,NPCC
370,4237,Consolidated Electric Coop,MO,Cooperative,SERC
371,4247,Consolidated Water Power Co,WI,Investor Owned,RFC
372,4254,Consumers Energy Co,MI,Investor Owned,RFC
373,4262,Cooke County Elec Coop Assn,TX,Cooperative,TRE
374,4265,Continental Divide El Coop Inc,NM,Cooperative,WECC
375,4280,Conway Corporation,AR,Municipal,SERC
376,4294,City of Cookeville - (TN),TN,Municipal,SERC
377,4295,Comanche County Elec Coop Assn,TX,Cooperative,TRE
378,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,SPP
379,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,WECC
380,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,SERC
381,4329,"Copper Valley Elec Assn, Inc",AK,Cooperative,AK
382,4346,Cooperative L&P Assn Lake County,MN,Cooperative,MRO
383,4356,Colorado River Comm of Nevada,NV,State,WECC
384,4362,Corn Belt Energy Corporation,IL,Cooperative,RFC
385,4363,Corn Belt Power Coop,IA,Cooperative,MRO
386,4373,Cornhusker Public Power Dist,NE,Political Subdivision,MRO
387,4390,City of Corona - (CA),CA,Municipal,WECC
388,4401,"Cotton Electric Coop, Inc",OK,Cooperative,SPP
389,4410,"Shell Energy North America (US), L.P.",TX,Retail Power Marketer,TRE
390,4430,"Covington Electric Coop, Inc",AL,Cooperative,SERC
391,4432,Coweta-Fayette El Member Corp,GA,Cooperative,SERC
392,4433,City of Covington - (GA),GA,Municipal,SERC
393,4437,City of Covington - (TN),TN,Municipal,SERC
394,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,WECC
395,4459,Cozad Board of Public Works,NE,Municipal,MRO
396,4471,Craig-Botetourt Electric Coop,VA,Cooperative,RFC
397,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,RFC
398,4509,Craighead Electric Coop Corp,AR,Cooperative,SERC
399,4524,"Crawford Electric Coop, Inc",MO,Cooperative,SERC
400,4527,City of Crete,NE,Municipal,MRO
401,4538,Crisp County Power Comm,GA,Political Subdivision,SERC
402,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,MRO
403,4604,City of Crystal Falls,MI,Municipal,MISO
404,4607,City of Cuba City,WI,Municipal,MISO
405,4610,City of Cuero - (TX),TX,Municipal,TRE
406,4617,Cullman Power Board,AL,Municipal,SERC
407,4618,"Cullman Electric Coop, Inc",AL,Cooperative,SERC
408,4619,Town of Culpeper- (VA),VA,Municipal,SERC
409,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,SERC
410,4624,Cumberland Elec Member Corp,TN,Cooperative,SERC
411,4632,Cuming County Public Pwr Dist,NE,Political Subdivision,SPP
412,4667,City of Cushing - (OK),OK,Municipal,SPP
413,4671,Custer Public Power District,NE,Political Subdivision,MRO
414,4675,Cuivre River Electric Coop Inc,MO,Cooperative,SERC
415,4683,City of Cuyahoga Falls - (OH),OH,Municipal,RFC
416,4704,"DS&O Electric Cooperative, Inc.",KS,Cooperative,SPP
417,4715,Dahlberg Light & Power Co,WI,Investor Owned,MRO
418,4716,Dairyland Power Coop,WI,Cooperative,MRO
419,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,MRO
420,4720,Dakota Energy Coop Inc,SD,Cooperative,MRO
421,4743,"Consumers Power, Inc",OR,Cooperative,WECC
422,4744,Dalton Utilities,GA,Municipal,SERC
423,4794,City of Danville - (VA),VA,Municipal,RFC
424,4796,"Darke Rural Electric Coop, Inc",OH,Cooperative,RFC
425,4836,City of David City,NE,Municipal,MRO
426,4848,Daviess Martin County R E M C,IN,Cooperative,RFC
427,4911,Dawson Power District,NE,Political Subdivision,MRO
428,4920,City of Dayton - (TN),TN,Municipal,SERC
429,4922,Dayton Power & Light Co,OH,Investor Owned,RFC
430,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,SPP
431,4958,Decatur Utilities,AL,Municipal,SERC
432,4960,Decatur County Rural E M C,IN,Cooperative,RFC
433,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,TRE
434,5015,Delano Municipal Utilities,MN,Municipal,MRO
435,5027,Delmarva Power,DE,Investor Owned,RFC
436,5056,City of Denison - (IA),IA,Municipal,MRO
437,5063,City of Denton - (TX),TX,Municipal,TRE
438,5070,Delaware Electric Cooperative,DE,Cooperative,RFC
439,5078,"Denton County Elec Coop, Inc",TX,Cooperative,TRE
440,5086,Delta Montrose Electric Assn,CO,Cooperative,WECC
441,5107,City of Detroit - (MI),MI,Municipal,RFC
442,5109,DTE Electric Company,MI,Investor Owned,RFC
443,5111,City of Detroit Lakes - (MN),MN,Municipal,MRO
444,5148,City of Dickson,TN,Municipal,SERC
445,5175,Dixie Electric Power Assn,MS,Cooperative,SERC
446,5202,Dixie Electric Membership Corp,LA,Cooperative,SERC
447,5204,Dixie Electric Coop,AL,Cooperative,SERC
448,5309,City of Dothan - (AL),AL,Municipal,SERC
449,5325,City of Douglas,GA,Municipal,SERC
450,5326,PUD No 1 of Douglas County,WA,Political Subdivision,WECC
451,5327,Douglas Electric Coop - (OR),OR,Cooperative,WECC
452,5328,"Douglas Electric Coop, Inc",SD,Cooperative,MRO
453,5335,City of Dover - (DE),DE,Municipal,RFC
454,5336,City of Dover - (OH),OH,Municipal,RFC
455,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,RFC
456,5399,Duck River Elec Member Corp,TN,Cooperative,SERC
457,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,SERC
458,5417,Dunn County Electric Coop,WI,Cooperative,MRO
459,5429,City of Duncan - (OK),OK,Municipal,SPP
460,5470,ConocoPhillips Company,TX,Retail Power Marketer,Not Assigned
461,5480,Town of Danvers,MA,Municipal,NPCC
462,5487,Duquesne Light Co,PA,Investor Owned,RFC
463,5509,City of Dyersburg,TN,Municipal,SERC
464,5535,Egyptian Electric Coop Assn,IL,Cooperative,RFC
465,5551,City of Eagle River - (WI),WI,Municipal,MISO
466,5552,"East River Elec Pwr Coop, Inc",SD,Cooperative,MRO
467,5571,East Bay Municipal Util Dist,CA,Municipal,WECC
468,5574,East Central Energy,MN,Cooperative,MRO
469,5575,City of East Grand Forks - (MN),MN,Municipal,MRO
470,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,SERC
471,5580,"East Kentucky Power Coop, Inc",KY,Cooperative,SERC
472,5582,City of East Point - (GA),GA,Municipal,SERC
473,5585,Eastern Illinois Elec Coop,IL,Cooperative,RFC
474,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,RFC
475,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,SPP
476,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,MRO
477,5609,Eastern Maine Electric Coop,ME,Cooperative,NPCC
478,5625,Easton Utilities Comm,MD,Municipal,RFC
479,5632,Eau Claire Electric Coop,WI,Cooperative,MRO
480,5644,"Edisto Electric Coop, Inc",SC,Cooperative,SERC
481,5656,Edgecombe-Martin County E M C,NC,Cooperative,SERC
482,5661,City of Edmond - (OK),OK,Municipal,SPP
483,5701,El Paso Electric Co,TX,Investor Owned,WECC
484,5703,Empire Natural Gas Corporation,NY,Retail Power Marketer,RFC
485,5729,Electrical Dist No8 Maricopa,AZ,Political Subdivision,WECC
486,5730,City of Elberton,GA,Municipal,SERC
487,5742,Eldridge City Utilities,IA,Municipal,MRO
488,5748,Electric Energy Inc,IL,Investor Owned,SERC
489,5760,City of Elizabeth City - (NC),NC,Municipal,SERC
490,5763,City of Elizabethton - (TN),TN,Municipal,SERC
491,5773,City of Elk River,MN,Municipal,MRO
1582,17833,City Utilities of Springfield - (MO),MO,Municipal,SPP
1583,17839,City of Springfield - (OR),OR,Municipal,WECC
1584,17845,City of Springville - (UT),UT,Municipal,WECC
1585,17858,Square Butte Electric Coop,ND,Cooperative,MRO
1586,17860,City of St Charles - (IL),IL,Municipal,RFC
1587,17868,St Croix Electric Coop,WI,Cooperative,MRO
1588,17874,City of St George,UT,Municipal,WECC
1589,17876,City of St James - (MN),MN,Municipal,MRO
1590,17891,City of St Marys - (OH),OH,Municipal,RFC
1591,17896,City of Shasta Lake - (CA),CA,Municipal,WECC
1592,17899,City of St Paul - (NE),NE,Municipal,MRO
1593,17900,City of Saint Peter,MN,Municipal,MRO
1594,17979,Stanton County Public Pwr Dist,NE,Political Subdivision,SPP
1595,17983,City of Staples- (MN),MN,Municipal,MRO
1596,18004,City of Starke - (FL),FL,Municipal,FRCC
1597,18006,City of Starkville,MS,Municipal,SERC
